lsid,osmid_start,osmid_end
361674533,4163256738,5181596447
326425046,7707514028,5181895129
536070908,7997260673,5193941321
545942316,5276413408,5276413409
241177414,3749194010,5276414156
560340074,5403748559,5403748560
166717999,12155902,5424487001
563050494,5426783409,5426785516
567761089,5464148775,5464150480
227020557,5503228266,5503228109
572838958,5503229259,5503228976
577861561,5538762928,5538762927
398118466,4008951452,5549672704
397805346,2388000442,5566947356
169181121,1803435288,5669838565
594651944,5669838566,5669838565
603152325,5726793542,5726793543
112903870,827962108,5810468595
24580089,1982823836,5810468596
625609927,5906827232,5906827241
233023041,2413542673,5907210918
591907286,5913413708,5913413710
632601530,5972899575,5972899568
642945119,6051662422,6051662421
24386973,6060710407,6060710310
115661490,6301453310,6301453311
393235715,3964495031,6306088040
675705832,2491226408,6327885114
675709277,6327909068,6327909069
875833300,8151824223,6327909071
675709279,6327909067,6327909071
387072595,3904123451,6328535362
675774715,6328537790,6328537791
675647347,1837820815,6328578587
679537837,6363039472,6363039473
682085337,6387498704,6387498705
682386753,6390449522,6390449523
81112774,3831495621,6417733152
675668810,6327547005,6465293997
198942985,2090119131,6485205666
293014869,2965709752,6542584346
28117522,6697111609,6697111636
713810785,1354254271,6711114485
713810786,5304523023,6711114485
48536853,4241182661,6711114547
717373991,6737202689,6737202688
717373991,6737109768,6737202721
154400532,4855473153,6779257011
730185668,6840527486,6840527485
413139106,4144715019,6912375919
81085328,26517924,7040601162
635165377,5992287861,7040601168
754837639,7051393241,7051393240
754837647,7051393259,7051393258
754837647,1305845227,7051393259
34934770,33955467,7208584149
38336583,452673078,7261006559
778616404,7992503342,7266963259
814908577,7266963264,7266963259
895165183,5895926452,7294179749
782257813,7304570823,7304570824
783259392,7314739435,7314739417
783259389,7314739418,7314739417
783259392,7314739427,7314739426
797917509,7463046433,7463046438
802215317,7541044771,7503870966
399864260,7714350408,7714350401
41455219,507035056,7736497183
828874830,7737465380,7737465381
830663983,7755891332,7755891331
462988919,4580399184,7838237621
839973475,7838237622,7838237621
848951584,7920875261,7920901014
848951603,7920901055,7920901014
850132705,790905081,7931389987
463973725,4591645639,7959949892
424429583,4238414054,8084753962
868581887,8096246149,8096246177
868581891,8096246176,8096246177
53255189,5503228321,8151649469
875817129,8151709546,8151649469
81126977,945406002,8176462008
878950762,8176804804,8176804803
626118638,8213996397,8213996398
416558017,4173059334,8255025953
889483823,8269456468,8269456467
905431810,8408368503,8408368504
944334732,8743116569,8411386889
905765401,8066013145,8411386889
905765407,8411386893,8411386905
881589984,8198764245,8411386905
207298881,8460409091,8460409090
914957629,8499248905,8499248904
915473751,8503639588,8503697833
342461745,3494635746,8503697833
917453855,8521203757,8521203758
123743076,498612257,8521203952
158175202,8521203977,8521203976
921341044,8554021378,8554021379
923078073,8568923954,8568923953
72892824,865138418,8568923953
925605735,8590070581,8590070585
931734823,8637873885,8637873884
112766501,1281100240,8664692047
942130979,8724450577,8724450576
942130978,8724450573,8724450576
943159262,8733249356,8733249355
944334716,8743112772,8743112771
945679826,8754781447,8754781446
542610305,15731500,8767421181
948682643,8781092875,8781092874
112884992,8919327607,8919327615
978512569,9054249808,9054249814
978641816,9055337937,9055337938
978733904,9056140476,9056140473
985155552,9108042792,9108042791
694481703,6521013200,9204423763
1005013576,9272678793,9272678791
1005013576,9272678791,9272678792
1008137496,9300661322,9300661321
1013809536,9353446445,9353446446
151710711,1886615327,12167620
218623550,304965036,12167620
577143178,5533536742,21313793
6313683,6328578588,26608046
741132790,6938461035,26760504
131628394,1448474372,26764009
125353934,26764004,26764009
650770802,26766473,26766475
356793740,1454801482,30084365
754344786,2113713599,30084365
28150737,30084368,30084369
35375461,4294454668,30084418
6313744,6518198414,33780945
383660036,6518198415,33780945
6313827,6518198413,33780945
112915689,33781122,33781124
863798752,8047413820,33781315
42887551,33781403,33781404
6309507,310222883,33806156
158019706,1702571112,33806156
5051213,30084493,33951524
5051205,33955530,33955531
721300365,262614480,33955531
123183784,4573637483,262637396
88571231,1790670367,264625532
24826711,7699327883,269715141
690893013,4316143174,269715141
506462538,4961898203,274117941
25152737,4961899136,274117941
27773469,304961823,304961826
383076313,5224775785,304962280
142236965,1556822569,304962280
267055685,641655998,304962716
218623550,2458497654,304965036
198952693,4169931141,308840522
28116671,5464150475,308840522
28116682,5527291442,308840658
28116671,308840657,308840658
326424427,5193941254,308841436
30281504,333739353,333739351
30281491,333739456,333739351
24256626,1849768167,408726702
4384999,418746058,418746059
36288931,423373235,423373236
313110244,432652580,432652578
24256722,498481725,498481726
28245837,8557209305,498642497
40938368,498642513,498642514
40940299,498657648,498657649
895225920,498657646,498657649
40940304,498657669,498657670
281505041,503869238,503869243
53188488,3695984471,639640526
665047454,4377056445,672997938
194474568,8763075018,672997938
53188864,6524203400,673000652
694702026,6524201879,673000652
53189097,4357611109,673002914
53189148,673003251,673003252
53208755,673434531,673434548
53331488,674505655,674505653
53331489,674505659,674505653
178183308,674532293,674532268
53334004,674534317,674532852
443480677,2388000553,674532852
53333907,674534293,674532852
53333907,7731340423,674534293
755326546,26507872,784153261
64094253,790305742,790305743
170261052,797793730,797793731
940018844,3896653949,800141329
972394686,817557790,817591023
442019510,817719215,817707775
103879962,829161417,829130151
103879962,829247034,829197200
435000213,836571747,836735330
70186696,2687231822,838053026
70186697,2687231791,838053026
72892828,8568923937,865138424
430846403,876965357,876965336
197183400,876965287,876965336
1005064867,304968366,894724872
75803707,894787768,894787763
27773991,304966656,956778217
82169974,956778216,956778217
82295962,958427378,958427336
85817469,996185583,996185576
360431821,3649777483,1037159391
89419617,3649777487,1037159391
89419622,3658112048,1037159391
5051201,30084358,1148191154
226740638,875834792,1148226872
603501853,1148226888,1148227260
511441599,3631806867,1199034616
194606028,1223736784,1223736826
492109815,1280486083,1280486140
654247269,6299200707,1280764327
81104333,945205004,1282009128
99272286,1148226867,1282168922
146888378,274117491,12157337
394895438,3707826477,27782796
816101619,498499029,30084388
675593927,7621888771,30084388
6314143,790905792,30084546
6311868,33781034,33781038
6311990,33781037,33781038
34962379,4436991165,33781428
187783634,4436991175,33781428
34962380,4436991162,33781428
24255305,498489489,33806088
139762724,33808039,33807962
377400289,3807748869,33807962
947375160,8769289285,33807989
24256764,498479859,262628947
40931836,498479870,262628947
478673876,7463046441,262638785
149251544,2965738432,264488214
878692746,8174339117,264495382
34356045,264495381,264495382
171948947,3476472676,264622343
53189200,673003787,264622343
24386965,799754999,264625611
219791464,269367603,269686405
27773491,304961983,304962006
46250516,304962855,304962856
27773961,6673539514,304975530
120744587,4296996074,308837714
120741782,4296996077,308837714
139570328,8290349608,308850050
889281004,4703184052,308850050
476892361,4703184053,308850050
30281515,333739709,333739711
34356756,3831544260,394089351
34751371,405211792,405211791
383616384,3866717361,412363877
700788918,8825275443,414211372
953470344,8825275447,414211372
36983496,2454741136,430054195
38131107,417325968,442640704
734888489,6895410198,443055457
75795751,6895410205,443055457
37769704,304972845,443055457
125150668,7871589177,498493841
40933518,498507607,498507610
816101677,262632386,498530636
42867083,536614628,536614630
267055685,2725366523,638377029
50222125,638377031,638377029
863523007,6532003250,643309744
388890720,4294396727,653289560
51202325,653289556,653289560
53144363,672577465,672577464
53208756,673434553,673434519
176541385,673478757,673478752
176541378,190233667,673478752
126353955,673703780,673703772
53256206,2388000381,673855562
887925206,5566943601,673855562
53331153,674503488,674503469
53331307,674504727,674504685
53333870,674532303,674532261
53333871,674532263,674532261
53333869,8460409099,674532304
53425056,6150323738,675393676
123183355,6840524368,675393676
68527543,4051000047,712522431
423388340,4230026833,757343240
60363436,4230026839,757343240
66364408,1798111228,804223655
183459340,1938284289,817572576
334848524,7288814564,817574944
422866737,2113097629,817601553
953470352,8825275544,817606550
898538336,827865713,827787822
944334716,827946638,827970233
103879962,829230430,829204684
422682030,4224194540,836772135
70186981,8547111040,838061504
74339976,878782046,878781379
74339976,878781600,878782021
436195780,945135794,945135760
178027579,1199203838,1199203591
106332546,1223734584,1223734586
272595169,1280764420,1280764668
112732719,6310758454,1280764730
113993520,5005988639,1291897852
768266353,1305844557,1305844946
115664888,1306122867,1306122870
369135607,1347031757,1347031782
126630624,1403316759,1403316769
81127528,4311877488,1403316769
72888098,865087908,1404608105
130865632,1440287472,1440287473
22911813,340508885,1450714331
132402114,1456554473,1456554472
130707773,1493465514,1493465515
140924169,3837060046,1542890585
150283100,3839568283,1632045661
154603954,1670799945,1670800192
691228250,1703104219,1703104187
267055689,2725366523,1703191754
694445436,1775977548,1775977551
166339338,1777937611,1777937610
120666804,790069577,1777937610
166701890,262637560,1781534073
170262322,1814122310,1814122330
684136483,1817431708,1817431730
170612450,1817800535,1817800523
839971630,1827904970,1827904968
23915203,1844042857,1844042849
173974633,1847151451,1847151437
65251881,1814112373,1847151437
840851297,1847173930,1847173932
943159263,8733249374,1848372493
174440632,1851295883,1851295879
506381332,4961328626,1851295879
176545275,1870491410,1870491412
181454637,1918728688,1918728673
260958584,1942415606,1942415603
122282301,1366885973,1942415672
346379460,1976952240,1976952241
24829292,33781285,1982823814
139897012,264638828,1983474466
189412695,5375742992,2000370347
190627041,2012649775,2012649776
691173913,269570228,2069764671
197817619,2080112375,2080112372
198942985,2090119116,2090119110
426843910,2120175501,2120175503
203460439,2134755044,2134755049
203460431,2134755061,2134755049
203460428,2134755081,2134755083
203583869,4394190128,2135934658
206651908,2166909712,2166909706
456223272,2207901986,2207901992
213123327,2228735399,2228735387
24257025,1811903889,2266871136
399909791,4025369733,2267523532
51555618,1775977549,2303439418
675708364,2304107827,2304107828
41494064,507914916,2321260812
675632481,2369606781,2369606783
830656776,2388000204,2388000203
231824931,2607487601,2401547775
232877385,2411873528,2411873522
232877385,2411873576,2411873575
237990962,529249960,2458479608
41238918,503957008,2490744197
243387280,2508090536,2508090530
243387283,2508090523,2508090530
243387280,2508090544,2508090545
939990431,8706615432,2523434950
248869753,6284796460,2555896629
253018381,2590099758,2590099759
837533997,2598829750,2598829754
128380240,7816885057,2598829754
254304075,2600913413,2600913404
64464297,792810369,2607135236
257126236,2627304217,2627304214
257528341,2630299055,2630299049
275484750,2801160699,2801160696
288200929,2917499452,2917499449
289588346,2931381370,2931381367
375760141,2993670742,2993670737
895225920,498657630,3070527183
573681949,5508980177,3152668781
310246359,3156435727,3156435725
112732716,1280764675,3204075723
318966479,3253745282,3253745280
325657977,4296996589,3322833293
326417247,1280764634,3330543235
327665390,3344681326,3344681327
327665388,3344681312,3344681327
329731366,3366597662,3366597661
330347369,3373101215,3373101211
338381704,3454579631,3454579636
89419641,3454579641,3454579636
89426541,3454597695,3454597694
338383198,3454596681,3454597694
338383188,3454597706,3454597694
338383184,3497558925,3497558924
343960964,3508604718,3508604721
30057704,3532965304,3533079643
24256831,262629331,3560461122
494856243,1814128879,3564445820
350680063,3564445816,3564445820
355553047,4812211608,3611463613
361092041,3656115321,3656115323
338381715,3454580834,3656977518
338381610,3454580829,3656977518
361192895,3656997361,3656997366
361274983,3657740725,3657740640
361274981,3657740641,3657740640
89419629,3658111801,3658111804
361611057,3660711215,3660711212
361611086,3660711207,3660711212
771603181,3677915432,3677915337
355409187,5428980819,3678945099
